competition,year,link,name,abbrev,num_players,avg_age,num_foreigners,total_market_value
Serie A,2021,https://www.transfermarkt.es/udinese/kader/verein/410/saison_id/2021,Udinese,26,,20.0,,103250000.0
Serie A,2021,https://www.transfermarkt.es/venezia-fc/kader/verein/607/saison_id/2021,Venezia FC,31,,22.0,,87980000.0
Serie A,2021,https://www.transfermarkt.es/fc-empoli/kader/verein/749/saison_id/2021,FC Empoli,28,,11.0,,86600000.0
Serie A,2021,https://www.transfermarkt.es/spezia/kader/verein/3522/saison_id/2021,Spezia,31,,22.0,,70000000.0
Serie A,2021,https://www.transfermarkt.es/us-salernitana-1919/kader/verein/380/saison_id/2021,US Salernitana 1919,36,,21.0,,55850000.0
1. Bundesliga,2018,https://www.transfermarkt.es/bayern-munich/kader/verein/27/saison_id/2018,Bayern Múnich,32,,15.0,,784880000.0
1. Bundesliga,2018,https://www.transfermarkt.es/borussia-dortmund/kader/verein/16/saison_id/2018,Borussia Dortmund,34,,19.0,,643250000.0
1. Bundesliga,2018,https://www.transfermarkt.es/rasenballsport-leipzig/kader/verein/23826/saison_id/2018,RasenBallsport Leipzig,34,,22.0,,479000000.0
1. Bundesliga,2018,https://www.transfermarkt.es/bayer-04-leverkusen/kader/verein/15/saison_id/2018,Bayer 04 Leverkusen,31,,16.0,,429400000.0
1. Bundesliga,2018,https://www.transfermarkt.es/tsg-1899-hoffenheim/kader/verein/533/saison_id/2018,TSG 1899 Hoffenheim,38,,22.0,,336250000.0
1. Bundesliga,2018,https://www.transfermarkt.es/eintracht-francfort/kader/verein/24/saison_id/2018,Eintracht Fráncfort,47,,29.0,,313400000.0
1. Bundesliga,2018,https://www.transfermarkt.es/borussia-monchengladbach/kader/verein/18/saison_id/2018,Borussia Mönchengladbach,30,,17.0,,264300000.0
1. Bundesliga,2018,https://www.transfermarkt.es/vfl-wolfsburgo/kader/verein/82/saison_id/2018,VfL Wolfsburgo,36,,21.0,,229250000.0
1. Bundesliga,2018,https://www.transfermarkt.es/fc-schalke-04/kader/verein/33/saison_id/2018,FC Schalke 04,39,,24.0,,221300000.0
1. Bundesliga,2018,https://www.transfermarkt.es/hertha-berlin/kader/verein/44/saison_id/2018,Hertha Berlín,36,,19.0,,207630000.0
1. Bundesliga,2018,https://www.transfermarkt.es/sv-werder-bremen/kader/verein/86/saison_id/2018,SV Werder Bremen,33,,18.0,,168050000.0
1. Bundesliga,2018,https://www.transfermarkt.es/1-fsv-mainz-05/kader/verein/39/saison_id/2018,1.FSV Mainz 05,35,,20.0,,159730000.0
1. Bundesliga,2018,https://www.transfermarkt.es/vfb-stuttgart/kader/verein/79/saison_id/2018,VfB Stuttgart,34,,17.0,,143750000.0
1. Bundesliga,2018,https://www.transfermarkt.es/fc-augsburgo/kader/verein/167/saison_id/2018,FC Augsburgo,40,,18.0,,139250000.0
1. Bundesliga,2018,https://www.transfermarkt.es/sc-friburgo/kader/verein/60/saison_id/2018,SC Friburgo,34,,9.0,,122100000.0
1. Bundesliga,2018,https://www.transfermarkt.es/fortuna-dusseldorf/kader/verein/38/saison_id/2018,Fortuna Düsseldorf,34,,16.0,,94950000.0
1. Bundesliga,2018,https://www.transfermarkt.es/hannover-96/kader/verein/42/saison_id/2018,Hannover 96,37,,18.0,,91430000.0
1. Bundesliga,2018,https://www.transfermarkt.es/1-fc-nurnberg/kader/verein/4/saison_id/2018,1.FC Nürnberg,29,,11.0,,54400000.0
1. Bundesliga,2019,https://www.transfermarkt.es/bayern-munich/kader/verein/27/saison_id/2019,Bayern Múnich,38,,20.0,,777330000.0
1. Bundesliga,2019,https://www.transfermarkt.es/borussia-dortmund/kader/verein/16/saison_id/2019,Borussia Dortmund,37,,19.0,,654050000.0
1. Bundesliga,2019,https://www.transfermarkt.es/rasenballsport-leipzig/kader/verein/23826/saison_id/2019,RasenBallsport Leipzig,38,,26.0,,570480000.0
1. Bundesliga,2019,https://www.transfermarkt.es/bayer-04-leverkusen/kader/verein/15/saison_id/2019,Bayer 04 Leverkusen,29,,18.0,,398950000.0
1. Bundesliga,2019,https://www.transfermarkt.es/borussia-monchengladbach/kader/verein/18/saison_id/2019,Borussia Mönchengladbach,34,,19.0,,254700000.0
1. Bundesliga,2019,https://www.transfermarkt.es/tsg-1899-hoffenheim/kader/verein/533/saison_id/2019,TSG 1899 Hoffenheim,37,,25.0,,226050000.0
1. Bundesliga,2019,https://www.transfermarkt.es/fc-schalke-04/kader/verein/33/saison_id/2019,FC Schalke 04,33,,20.0,,221580000.0
1. Bundesliga,2019,https://www.transfermarkt.es/hertha-berlin/kader/verein/44/saison_id/2019,Hertha Berlín,42,,20.0,,217200000.0
1. Bundesliga,2019,https://www.transfermarkt.es/eintracht-francfort/kader/verein/24/saison_id/2019,Eintracht Fráncfort,35,,23.0,,208980000.0
1. Bundesliga,2019,https://www.transfermarkt.es/vfl-wolfsburgo/kader/verein/82/saison_id/2019,VfL Wolfsburgo,38,,23.0,,207600000.0
1. Bundesliga,2019,https://www.transfermarkt.es/sv-werder-bremen/kader/verein/86/saison_id/2019,SV Werder Bremen,36,,18.0,,135130000.0
1. Bundesliga,2019,https://www.transfermarkt.es/sc-friburgo/kader/verein/60/saison_id/2019,SC Friburgo,30,,10.0,,122650000.0
1. Bundesliga,2019,https://www.transfermarkt.es/1-fsv-mainz-05/kader/verein/39/saison_id/2019,1.FSV Mainz 05,35,,19.0,,121580000.0
1. Bundesliga,2019,https://www.transfermarkt.es/fc-augsburgo/kader/verein/167/saison_id/2019,FC Augsburgo,37,,17.0,,112950000.0
1. Bundesliga,2019,https://www.transfermarkt.es/fc-colonia/kader/verein/3/saison_id/2019,FC Colonia,35,,12.0,,98480000.0
1. Bundesliga,2019,https://www.transfermarkt.es/fortuna-dusseldorf/kader/verein/38/saison_id/2019,Fortuna Düsseldorf,37,,16.0,,71780000.0
1. Bundesliga,2019,https://www.transfermarkt.es/1-fc-union-berlin/kader/verein/89/saison_id/2019,1.FC Unión Berlín,34,,11.0,,41200000.0
1. Bundesliga,2019,https://www.transfermarkt.es/sc-paderborn-07/kader/verein/127/saison_id/2019,SC Paderborn 07,32,,14.0,,28900000.0
1. Bundesliga,2020,https://www.transfermarkt.es/bayern-munich/kader/verein/27/saison_id/2020,Bayern Múnich,45,,21.0,,858230000.0
1. Bundesliga,2020,https://www.transfermarkt.es/borussia-dortmund/kader/verein/16/saison_id/2020,Borussia Dortmund,32,,16.0,,628400000.0
1. Bundesliga,2020,https://www.transfermarkt.es/rasenballsport-leipzig/kader/verein/23826/saison_id/2020,RasenBallsport Leipzig,32,,22.0,,574950000.0
1. Bundesliga,2020,https://www.transfermarkt.es/bayer-04-leverkusen/kader/verein/15/saison_id/2020,Bayer 04 Leverkusen,33,,21.0,,373250000.0
1. Bundesliga,2020,https://www.transfermarkt.es/borussia-monchengladbach/kader/verein/18/saison_id/2020,Borussia Mönchengladbach,33,,19.0,,300750000.0
1. Bundesliga,2020,https://www.transfermarkt.es/eintracht-francfort/kader/verein/24/saison_id/2020,Eintracht Fráncfort,36,,24.0,,269150000.0
1. Bundesliga,2020,https://www.transfermarkt.es/vfl-wolfsburgo/kader/verein/82/saison_id/2020,VfL Wolfsburgo,30,,20.0,,256830000.0
1. Bundesliga,2020,https://www.transfermarkt.es/hertha-berlin/kader/verein/44/saison_id/2020,Hertha Berlín,38,,21.0,,228880000.0
1. Bundesliga,2020,https://www.transfermarkt.es/tsg-1899-hoffenheim/kader/verein/533/saison_id/2020,TSG 1899 Hoffenheim,37,,25.0,,228150000.0
1. Bundesliga,2020,https://www.transfermarkt.es/vfb-stuttgart/kader/verein/79/saison_id/2020,VfB Stuttgart,32,,16.0,,189250000.0
1. Bundesliga,2020,https://www.transfermarkt.es/1-fsv-mainz-05/kader/verein/39/saison_id/2020,1.FSV Mainz 05,36,,18.0,,163300000.0
1. Bundesliga,2020,https://www.transfermarkt.es/sc-friburgo/kader/verein/60/saison_id/2020,SC Friburgo,30,,13.0,,139100000.0
1. Bundesliga,2020,https://www.transfermarkt.es/fc-schalke-04/kader/verein/33/saison_id/2020,FC Schalke 04,45,,26.0,,123050000.0
1. Bundesliga,2020,https://www.transfermarkt.es/fc-colonia/kader/verein/3/saison_id/2020,FC Colonia,36,,15.0,,118200000.0
1. Bundesliga,2020,https://www.transfermarkt.es/sv-werder-bremen/kader/verein/86/saison_id/2020,SV Werder Bremen,33,,15.0,,111980000.0
1. Bundesliga,2020,https://www.transfermarkt.es/fc-augsburgo/kader/verein/167/saison_id/2020,FC Augsburgo,31,,18.0,,93050000.0
1. Bundesliga,2020,https://www.transfermarkt.es/1-fc-union-berlin/kader/verein/89/saison_id/2020,1.FC Unión Berlín,33,,10.0,,82050000.0
1. Bundesliga,2020,https://www.transfermarkt.es/arminia-bielefeld/kader/verein/10/saison_id/2020,Arminia Bielefeld,33,,16.0,,56730000.0
1. Bundesliga,2021,https://www.transfermarkt.es/bayern-munich/kader/verein/27/saison_id/2021,Bayern Múnich,27,,14.0,,815750000.0
1. Bundesliga,2021,https://www.transfermarkt.es/borussia-dortmund/kader/verein/16/saison_id/2021,Borussia Dortmund,31,,18.0,,576300000.0
1. Bundesliga,2021,https://www.transfermarkt.es/rasenballsport-leipzig/kader/verein/23826/saison_id/2021,RasenBallsport Leipzig,26,,19.0,,454000000.0
1. Bundesliga,2021,https://www.transfermarkt.es/bayer-04-leverkusen/kader/verein/15/saison_id/2021,Bayer 04 Leverkusen,27,,20.0,,417450000.0
1. Bundesliga,2021,https://www.transfermarkt.es/vfl-wolfsburgo/kader/verein/82/saison_id/2021,VfL Wolfsburgo,28,,18.0,,254400000.0
1. Bundesliga,2021,https://www.transfermarkt.es/borussia-monchengladbach/kader/verein/18/saison_id/2021,Borussia Mönchengladbach,26,,13.0,,237300000.0
1. Bundesliga,2021,https://www.transfermarkt.es/eintracht-francfort/kader/verein/24/saison_id/2021,Eintracht Fráncfort,32,,20.0,,199800000.0
1. Bundesliga,2021,https://www.transfermarkt.es/tsg-1899-hoffenheim/kader/verein/533/saison_id/2021,TSG 1899 Hoffenheim,30,,17.0,,197450000.0
1. Bundesliga,2021,https://www.transfermarkt.es/vfb-stuttgart/kader/verein/79/saison_id/2021,VfB Stuttgart,31,,18.0,,182100000.0
1. Bundesliga,2021,https://www.transfermarkt.es/sc-friburgo/kader/verein/60/saison_id/2021,SC Friburgo,26,,10.0,,146750000.0
1. Bundesliga,2021,https://www.transfermarkt.es/1-fsv-mainz-05/kader/verein/39/saison_id/2021,1.FSV Mainz 05,25,,13.0,,122050000.0
1. Bundesliga,2021,https://www.transfermarkt.es/hertha-berlin/kader/verein/44/saison_id/2021,Hertha Berlín,30,,16.0,,106430000.0
1. Bundesliga,2021,https://www.transfermarkt.es/fc-augsburgo/kader/verein/167/saison_id/2021,FC Augsburgo,28,,17.0,,98800000.0
1. Bundesliga,2021,https://www.transfermarkt.es/fc-colonia/kader/verein/3/saison_id/2021,FC Colonia,28,,10.0,,75510000.0
1. Bundesliga,2021,https://www.transfermarkt.es/1-fc-union-berlin/kader/verein/89/saison_id/2021,1.FC Unión Berlín,27,,11.0,,71600000.0
1. Bundesliga,2021,https://www.transfermarkt.es/arminia-bielefeld/kader/verein/10/saison_id/2021,Arminia Bielefeld,25,,16.0,,55750000.0
1. Bundesliga,2021,https://www.transfermarkt.es/vfl-bochum/kader/verein/80/saison_id/2021,VfL Bochum,29,,12.0,,41850000.0
1. Bundesliga,2021,https://www.transfermarkt.es/spvgg-greuther-furth/kader/verein/65/saison_id/2021,SpVgg Greuther Fürth,27,,10.0,,29800000.0
Ligue 1,2018,https://www.transfermarkt.es/paris-saint-germain-fc/kader/verein/583/saison_id/2018,París Saint-Germain FC,39,,22.0,,1010000000.0
Ligue 1,2018,https://www.transfermarkt.es/olympique-de-lyon/kader/verein/1041/saison_id/2018,Olympique de Lyon,34,,15.0,,467950000.0
Ligue 1,2018,https://www.transfermarkt.es/as-monaco/kader/verein/162/saison_id/2018,AS Mónaco,57,,33.0,,385830000.0
Ligue 1,2018,https://www.transfermarkt.es/losc-lille-metropole/kader/verein/1082/saison_id/2018,LOSC Lille Métropole,32,,24.0,,267550000.0
Ligue 1,2018,https://www.transfermarkt.es/olympique-de-marsella/kader/verein/244/saison_id/2018,Olympique de Marsella,33,,16.0,,258350000.00000003
Ligue 1,2018,https://www.transfermarkt.es/ogc-niza/kader/verein/417/saison_id/2018,OGC Niza,38,,16.0,,183200000.0
Ligue 1,2018,https://www.transfermarkt.es/fc-girondins-de-burdeos/kader/verein/40/saison_id/2018,FC Girondins de Burdeos,43,,23.0,,179000000.0
Ligue 1,2018,https://www.transfermarkt.es/stade-rennais-fc/kader/verein/273/saison_id/2018,Stade Rennais FC,41,,17.0,,168450000.0
Ligue 1,2018,https://www.transfermarkt.es/as-saint-etienne/kader/verein/618/saison_id/2018,AS Saint-Étienne,42,,16.0,,131250000.0
Ligue 1,2018,https://www.transfermarkt.es/fc-nantes/kader/verein/995/saison_id/2018,FC Nantes,40,,27.0,,119500000.0
Ligue 1,2018,https://www.transfermarkt.es/toulouse-fc/kader/verein/415/saison_id/2018,Toulouse FC,40,,19.0,,113250000.0
Ligue 1,2018,https://www.transfermarkt.es/montpellier-hsc/kader/verein/969/saison_id/2018,Montpellier HSC,32,,15.0,,109850000.0
Ligue 1,2018,https://www.transfermarkt.es/racing-club-de-estrasburgo/kader/verein/667/saison_id/2018,Racing Club de Estrasburgo,33,,14.0,,98000000.0
Ligue 1,2018,https://www.transfermarkt.es/nimes-olympique/kader/verein/1160/saison_id/2018,Nîmes Olympique,31,,14.0,,88150000.0
Ligue 1,2018,https://www.transfermarkt.es/stade-reims/kader/verein/1421/saison_id/2018,Stade Reims,37,,22.0,,86950000.0
Ligue 1,2018,https://www.transfermarkt.es/sco-angers/kader/verein/1420/saison_id/2018,SCO Angers,38,,16.0,,79700000.0
Ligue 1,2018,https://www.transfermarkt.es/ea-guingamp/kader/verein/855/saison_id/2018,EA Guingamp,37,,15.0,,70650000.0
Ligue 1,2018,https://www.transfermarkt.es/amiens-sc/kader/verein/1416/saison_id/2018,Amiens SC,36,,16.0,,70500000.0
Ligue 1,2018,https://www.transfermarkt.es/sm-caen/kader/verein/1162/saison_id/2018,SM Caen,39,,20.0,,67550000.0
Ligue 1,2018,https://www.transfermarkt.es/dijon-fco/kader/verein/2969/saison_id/2018,Dijon FCO,32,,18.0,,65800000.0
Ligue 1,2019,https://www.transfermarkt.es/paris-saint-germain-fc/kader/verein/583/saison_id/2019,París Saint-Germain FC,35,,24.0,,874150000.0
Ligue 1,2019,https://www.transfermarkt.es/olympique-de-lyon/kader/verein/1041/saison_id/2019,Olympique de Lyon,33,,20.0,,384550000.0
Ligue 1,2019,https://www.transfermarkt.es/as-monaco/kader/verein/162/saison_id/2019,AS Mónaco,39,,27.0,,331030000.0
Ligue 1,2019,https://www.transfermarkt.es/losc-lille-metropole/kader/verein/1082/saison_id/2019,LOSC Lille Métropole,31,,21.0,,247780000.0
Ligue 1,2019,https://www.transfermarkt.es/olympique-de-marsella/kader/verein/244/saison_id/2019,Olympique de Marsella,34,,11.0,,216150000.0
Ligue 1,2019,https://www.transfermarkt.es/ogc-niza/kader/verein/417/saison_id/2019,OGC Niza,37,,17.0,,173450000.0
Ligue 1,2019,https://www.transfermarkt.es/stade-rennais-fc/kader/verein/273/saison_id/2019,Stade Rennais FC,33,,16.0,,171880000.0
Ligue 1,2019,https://www.transfermarkt.es/fc-girondins-de-burdeos/kader/verein/40/saison_id/2019,FC Girondins de Burdeos,31,,19.0,,125350000.0
Ligue 1,2019,https://www.transfermarkt.es/fc-nantes/kader/verein/995/saison_id/2019,FC Nantes,35,,19.0,,106300000.0
Ligue 1,2019,https://www.transfermarkt.es/as-saint-etienne/kader/verein/618/saison_id/2019,AS Saint-Étienne,41,,14.0,,104830000.0
Ligue 1,2019,https://www.transfermarkt.es/racing-club-de-estrasburgo/kader/verein/667/saison_id/2019,Racing Club de Estrasburgo,31,,14.0,,91380000.0
Ligue 1,2019,https://www.transfermarkt.es/sco-angers/kader/verein/1420/saison_id/2019,SCO Angers,31,,12.0,,89480000.0
Ligue 1,2019,https://www.transfermarkt.es/montpellier-hsc/kader/verein/969/saison_id/2019,Montpellier HSC,30,,14.0,,81680000.0
Ligue 1,2019,https://www.transfermarkt.es/stade-reims/kader/verein/1421/saison_id/2019,Stade Reims,31,,20.0,,81680000.0
Ligue 1,2019,https://www.transfermarkt.es/toulouse-fc/kader/verein/415/saison_id/2019,Toulouse FC,35,,12.0,,71880000.0
Ligue 1,2019,https://www.transfermarkt.es/amiens-sc/kader/verein/1416/saison_id/2019,Amiens SC,37,,19.0,,62080000.0
Ligue 1,2019,https://www.transfermarkt.es/fc-metz/kader/verein/347/saison_id/2019,FC Metz,32,,20.0,,54100000.0
Ligue 1,2019,https://www.transfermarkt.es/dijon-fco/kader/verein/2969/saison_id/2019,Dijon FCO,31,,19.0,,50230000.0
Ligue 1,2019,https://www.transfermarkt.es/nimes-olympique/kader/verein/1160/saison_id/2019,Nîmes Olympique,35,,12.0,,49650000.0
Ligue 1,2019,https://www.transfermarkt.es/stade-brestois-29/kader/verein/3911/saison_id/2019,Stade Brestois 29,28,,8.0,,47780000.0
Ligue 1,2020,https://www.transfermarkt.es/paris-saint-germain-fc/kader/verein/583/saison_id/2020,París Saint-Germain FC,41,,29.0,,805000000.0
Ligue 1,2020,https://www.transfermarkt.es/olympique-de-lyon/kader/verein/1041/saison_id/2020,Olympique de Lyon,40,,28.0,,431400000.0
Ligue 1,2020,https://www.transfermarkt.es/as-monaco/kader/verein/162/saison_id/2020,AS Mónaco,33,,18.0,,370350000.0
Ligue 1,2020,https://www.transfermarkt.es/losc-lille-metropole/kader/verein/1082/saison_id/2020,LOSC Lille Métropole,32,,20.0,,323200000.0
Ligue 1,2020,https://www.transfermarkt.es/stade-rennais-fc/kader/verein/273/saison_id/2020,Stade Rennais FC,37,,12.0,,297500000.0
Ligue 1,2020,https://www.transfermarkt.es/olympique-de-marsella/kader/verein/244/saison_id/2020,Olympique de Marsella,43,,18.0,,251400000.0
Ligue 1,2020,https://www.transfermarkt.es/ogc-niza/kader/verein/417/saison_id/2020,OGC Niza,41,,16.0,,236100000.0
Ligue 1,2020,https://www.transfermarkt.es/as-saint-etienne/kader/verein/618/saison_id/2020,AS Saint-Étienne,43,,15.0,,154650000.0
Ligue 1,2020,https://www.transfermarkt.es/montpellier-hsc/kader/verein/969/saison_id/2020,Montpellier HSC,34,,13.0,,113850000.0
Ligue 1,2020,https://www.transfermarkt.es/sco-angers/kader/verein/1420/saison_id/2020,SCO Angers,38,,16.0,,111650000.0
Ligue 1,2020,https://www.transfermarkt.es/racing-club-de-estrasburgo/kader/verein/667/saison_id/2020,Racing Club de Estrasburgo,34,,18.0,,109650000.0
Ligue 1,2020,https://www.transfermarkt.es/fc-girondins-de-burdeos/kader/verein/40/saison_id/2020,FC Girondins de Burdeos,36,,18.0,,105700000.0
Ligue 1,2020,https://www.transfermarkt.es/stade-reims/kader/verein/1421/saison_id/2020,Stade Reims,34,,25.0,,105180000.0
Ligue 1,2020,https://www.transfermarkt.es/rc-lens/kader/verein/826/saison_id/2020,RC Lens,36,,16.0,,104300000.0
Ligue 1,2020,https://www.transfermarkt.es/fc-metz/kader/verein/347/saison_id/2020,FC Metz,35,,24.0,,103500000.0
Ligue 1,2020,https://www.transfermarkt.es/stade-brestois-29/kader/verein/3911/saison_id/2020,Stade Brestois 29,32,,9.0,,103230000.0
Ligue 1,2020,https://www.transfermarkt.es/fc-nantes/kader/verein/995/saison_id/2020,FC Nantes,32,,15.0,,95080000.0
Ligue 1,2020,https://www.transfermarkt.es/fc-lorient/kader/verein/1158/saison_id/2020,FC Lorient,34,,14.0,,73530000.0
Ligue 1,2020,https://www.transfermarkt.es/dijon-fco/kader/verein/2969/saison_id/2020,Dijon FCO,37,,25.0,,65629999.99999999
Ligue 1,2020,https://www.transfermarkt.es/nimes-olympique/kader/verein/1160/saison_id/2020,Nîmes Olympique,36,,18.0,,60400000.0
Ligue 1,2021,https://www.transfermarkt.es/paris-saint-germain-fc/kader/verein/583/saison_id/2021,París Saint-Germain FC,36,,24.0,,909550000.0
Ligue 1,2021,https://www.transfermarkt.es/as-monaco/kader/verein/162/saison_id/2021,AS Mónaco,28,,16.0,,352200000.0
Ligue 1,2021,https://www.transfermarkt.es/olympique-de-lyon/kader/verein/1041/saison_id/2021,Olympique de Lyon,26,,14.0,,316050000.0
Ligue 1,2021,https://www.transfermarkt.es/olympique-de-marsella/kader/verein/244/saison_id/2021,Olympique de Marsella,28,,17.0,,250350000.0
Ligue 1,2021,https://www.transfermarkt.es/losc-lille-metropole/kader/verein/1082/saison_id/2021,LOSC Lille Métropole,22,,17.0,,239300000.0
Ligue 1,2021,https://www.transfermarkt.es/ogc-niza/kader/verein/417/saison_id/2021,OGC Niza,27,,17.0,,237950000.0
Ligue 1,2021,https://www.transfermarkt.es/stade-rennais-fc/kader/verein/273/saison_id/2021,Stade Rennais FC,26,,9.0,,216900000.0
Ligue 1,2021,https://www.transfermarkt.es/rc-lens/kader/verein/826/saison_id/2021,RC Lens,25,,15.0,,113700000.0
Ligue 1,2021,https://www.transfermarkt.es/as-saint-etienne/kader/verein/618/saison_id/2021,AS Saint-Étienne,30,,14.0,,106900000.0
Ligue 1,2021,https://www.transfermarkt.es/stade-reims/kader/verein/1421/saison_id/2021,Stade Reims,27,,20.0,,99000000.0
Ligue 1,2021,https://www.transfermarkt.es/montpellier-hsc/kader/verein/969/saison_id/2021,Montpellier HSC,25,,10.0,,98550000.0
Ligue 1,2021,https://www.transfermarkt.es/racing-club-de-estrasburgo/kader/verein/667/saison_id/2021,Racing Club de Estrasburgo,24,,9.0,,95400000.0
Ligue 1,2021,https://www.transfermarkt.es/fc-nantes/kader/verein/995/saison_id/2021,FC Nantes,26,,12.0,,89500000.0
Ligue 1,2021,https://www.transfermarkt.es/fc-metz/kader/verein/347/saison_id/2021,FC Metz,29,,17.0,,88200000.0
Ligue 1,2021,https://www.transfermarkt.es/fc-girondins-de-burdeos/kader/verein/40/saison_id/2021,FC Girondins de Burdeos,30,,17.0,,87850000.0
Ligue 1,2021,https://www.transfermarkt.es/stade-brestois-29/kader/verein/3911/saison_id/2021,Stade Brestois 29,26,,8.0,,76850000.0
Ligue 1,2021,https://www.transfermarkt.es/sco-angers/kader/verein/1420/saison_id/2021,SCO Angers,25,,12.0,,61050000.0
Ligue 1,2021,https://www.transfermarkt.es/estac-troyes/kader/verein/1095/saison_id/2021,ESTAC Troyes,32,,18.0,,58750000.0
Ligue 1,2021,https://www.transfermarkt.es/fc-lorient/kader/verein/1158/saison_id/2021,FC Lorient,27,,10.0,,52800000.0
Ligue 1,2021,https://www.transfermarkt.es/clermont-foot-63/kader/verein/3524/saison_id/2021,Clermont Foot 63,27,,14.0,,42650000.0
Liga NOS,2018,https://www.transfermarkt.es/sl-benfica/kader/verein/294/saison_id/2018,SL Benfica,33,,22.0,,383000000.0
Liga NOS,2018,https://www.transfermarkt.es/fc-oporto/kader/verein/720/saison_id/2018,FC Oporto,33,,23.0,,347150000.0
Liga NOS,2018,https://www.transfermarkt.es/sporting-cp/kader/verein/336/saison_id/2018,Sporting CP,40,,27.0,,211180000.0
Liga NOS,2018,https://www.transfermarkt.es/sc-braga/kader/verein/1075/saison_id/2018,SC Braga,29,,15.0,,99000000.0
Liga NOS,2018,https://www.transfermarkt.es/portimonense-sc/kader/verein/7378/saison_id/2018,Portimonense SC,44,,35.0,,56380000.0
Liga NOS,2018,https://www.transfermarkt.es/vitoria-guimaraes-sc/kader/verein/2420/saison_id/2018,Vitória Guimarães SC,36,,20.0,,51800000.0
Liga NOS,2018,https://www.transfermarkt.es/rio-ave-fc/kader/verein/2425/saison_id/2018,Rio Ave FC,40,,25.0,,34530000.0
Liga NOS,2018,https://www.transfermarkt.es/moreirense-fc/kader/verein/979/saison_id/2018,Moreirense FC,34,,19.0,,26500000.0
Liga NOS,2018,https://www.transfermarkt.es/gd-chaves/kader/verein/3325/saison_id/2018,GD Chaves,36,,22.0,,23550000.0
Liga NOS,2018,https://www.transfermarkt.es/cd-santa-clara/kader/verein/2423/saison_id/2018,CD Santa Clara,38,,21.0,,20480000.0
Liga NOS,2018,https://www.transfermarkt.es/boavista-porto-fc/kader/verein/2503/saison_id/2018,Boavista Porto FC,35,,24.0,,18800000.0
Liga NOS,2018,https://www.transfermarkt.es/belenenses-sad/kader/verein/2457/saison_id/2018,Belenenses SAD,35,,16.0,,18180000.0
Liga NOS,2018,https://www.transfermarkt.es/vitoria-setubal-fc/kader/verein/1085/saison_id/2018,Vitória Setúbal FC,40,,17.0,,17980000.0
Liga NOS,2018,https://www.transfermarkt.es/cs-maritimo/kader/verein/1301/saison_id/2018,CS Marítimo,45,,33.0,,17680000.0
Liga NOS,2018,https://www.transfermarkt.es/cd-tondela/kader/verein/7179/saison_id/2018,CD Tondela,29,,11.0,,16700000.0
Liga NOS,2018,https://www.transfermarkt.es/desportivo-aves/kader/verein/3336/saison_id/2018,Desportivo Aves,42,,33.0,,14650000.0
Liga NOS,2018,https://www.transfermarkt.es/cd-feirense/kader/verein/3349/saison_id/2018,CD Feirense,36,,22.0,,12350000.0
Liga NOS,2018,https://www.transfermarkt.es/cd-nacional/kader/verein/982/saison_id/2018,CD Nacional,31,,23.0,,11680000.0
Liga NOS,2019,https://www.transfermarkt.es/sl-benfica/kader/verein/294/saison_id/2019,SL Benfica,36,,19.0,,312700000.0
Liga NOS,2019,https://www.transfermarkt.es/fc-oporto/kader/verein/720/saison_id/2019,FC Oporto,31,,16.0,,224450000.0
Liga NOS,2019,https://www.transfermarkt.es/sporting-cp/kader/verein/336/saison_id/2019,Sporting CP,39,,22.0,,175530000.0
Liga NOS,2019,https://www.transfermarkt.es/sc-braga/kader/verein/1075/saison_id/2019,SC Braga,37,,18.0,,102900000.0
Liga NOS,2019,https://www.transfermarkt.es/vitoria-guimaraes-sc/kader/verein/2420/saison_id/2019,Vitória Guimarães SC,44,,28.0,,65150000.00000001
Liga NOS,2019,https://www.transfermarkt.es/fc-famalicao/kader/verein/3329/saison_id/2019,FC Famalicão,33,,23.0,,39030000.0
Liga NOS,2019,https://www.transfermarkt.es/portimonense-sc/kader/verein/7378/saison_id/2019,Portimonense SC,37,,27.0,,23000000.0
Liga NOS,2019,https://www.transfermarkt.es/rio-ave-fc/kader/verein/2425/saison_id/2019,Rio Ave FC,31,,19.0,,20950000.0
Liga NOS,2019,https://www.transfermarkt.es/cs-maritimo/kader/verein/1301/saison_id/2019,CS Marítimo,33,,24.0,,16250000.0
Liga NOS,2019,https://www.transfermarkt.es/belenenses-sad/kader/verein/2457/saison_id/2019,Belenenses SAD,46,,21.0,,15180000.0
Liga NOS,2019,https://www.transfermarkt.es/boavista-porto-fc/kader/verein/2503/saison_id/2019,Boavista Porto FC,32,,20.0,,14780000.0
Liga NOS,2019,https://www.transfermarkt.es/cd-santa-clara/kader/verein/2423/saison_id/2019,CD Santa Clara,32,,19.0,,14700000.0
Liga NOS,2019,https://www.transfermarkt.es/desportivo-aves/kader/verein/3336/saison_id/2019,Desportivo Aves,45,,33.0,,14600000.0
Liga NOS,2019,https://www.transfermarkt.es/moreirense-fc/kader/verein/979/saison_id/2019,Moreirense FC,29,,19.0,,14550000.0
Liga NOS,2019,https://www.transfermarkt.es/fc-pacos-de-ferreira/kader/verein/2995/saison_id/2019,FC Paços de Ferreira,34,,19.0,,14350000.0
Liga NOS,2019,https://www.transfermarkt.es/vitoria-setubal-fc/kader/verein/1085/saison_id/2019,Vitória Setúbal FC,38,,19.0,,13850000.0
